Cell ID,Cell Type,Fr,h,modU,vel_0,vel_1,vel_2,vel_Magnitude,z
377,9,1.01935,1.07344,3.30785,3.30785,0,0,3.30785,1.225
378,9,1.021,1.07502,3.31565,3.31565,0,0,3.31565,1.215
379,9,1.02197,1.07706,3.32195,3.32195,0,0,3.32195,1.205
380,9,1.02346,1.07872,3.32934,3.32934,0,0,3.32934,1.195
381,9,1.02488,1.0804,3.33658,3.33658,0,0,3.33658,1.185
382,9,1.02639,1.08202,3.34397,3.34397,0,0,3.34397,1.175
383,9,1.02784,1.08365,3.35124,3.35124,0,0,3.35124,1.165
384,9,1.02939,1.0852,3.35868,3.35868,0,0,3.35868,1.155
385,9,1.031,1.0867,3.36625,3.36625,0,0,3.36625,1.145
386,9,1.03286,1.08799,3.37434,3.37434,0,0,3.37434,1.135
387,9,1.03504,1.08904,3.38308,3.38308,0,0,3.38308,1.125
388,9,1.03734,1.08998,3.39208,3.39208,0,0,3.39208,1.115
389,9,1.03953,1.09097,3.40079,3.40079,0,0,3.40079,1.105
390,9,1.04144,1.09215,3.40887,3.40887,0,0,3.40887,1.095
391,9,1.04301,1.09356,3.4162,3.4162,0,0,3.4162,1.085
392,9,1.04426,1.09518,3.42283,3.42283,0,0,3.42283,1.075
393,9,1.04526,1.09697,3.42891,3.42891,0,0,3.42891,1.065
394,9,1.04609,1.09888,3.43463,3.43463,0,0,3.43463,1.055
395,9,1.04682,1.10086,3.44013,3.44013,0,0,3.44013,1.045
396,9,1.0475,1.10288,3.44551,3.44551,0,0,3.44551,1.035
397,9,1.04816,1.10492,3.45086,3.45086,0,0,3.45086,1.025
398,9,1.04881,1.10696,3.4562,3.4562,0,0,3.4562,1.015
399,9,1.04947,1.109,3.46157,3.46157,0,0,3.46157,1.005
400,9,1.05015,1.11104,3.46696,3.46696,0,0,3.46696,0.995
401,9,1.05083,1.11307,3.47238,3.47238,0,0,3.47238,0.985
402,9,1.05152,1.11509,3.47783,3.47783,0,0,3.47783,0.975
403,9,1.05223,1.1171,3.4833,3.4833,0,0,3.4833,0.965
404,9,1.05295,1.1191,3.4888,3.4888,0,0,3.4888,0.955
405,9,1.05369,1.12107,3.49433,3.49433,0,0,3.49433,0.945
406,9,1.05445,1.12303,3.4999,3.4999,0,0,3.4999,0.935
407,9,1.05522,1.12496,3.50548,3.50548,0,0,3.50548,0.925
408,9,1.05602,1.12688,3.5111,3.5111,0,0,3.5111,0.915
409,9,1.05683,1.12877,3.51675,3.51675,0,0,3.51675,0.905
410,9,1.05766,1.13064,3.52242,3.52242,0,0,3.52242,0.895
411,9,1.05851,1.13248,3.52813,3.52813,0,0,3.52813,0.885
412,9,1.05937,1.13431,3.53386,3.53386,0,0,3.53386,0.875
413,9,1.06026,1.13612,3.53963,3.53963,0,0,3.53963,0.865
414,9,1.06115,1.13791,3.54542,3.54542,0,0,3.54542,0.855
415,9,1.06207,1.13969,3.55124,3.55124,0,0,3.55124,0.845
416,9,1.063,1.14144,3.55709,3.55709,0,0,3.55709,0.835
417,9,1.06395,1.14319,3.56297,3.56297,0,0,3.56297,0.825
418,9,1.06491,1.14491,3.56888,3.56888,0,0,3.56888,0.815
419,9,1.06588,1.14662,3.57482,3.57482,0,0,3.57482,0.805
420,9,1.06687,1.14832,3.58077,3.58077,0,0,3.58077,0.795
421,9,1.06786,1.15,3.58673,3.58673,0,0,3.58673,0.785
422,9,1.06887,1.15167,3.59271,3.59271,0,0,3.59271,0.775
423,9,1.06988,1.15332,3.59868,3.59868,0,0,3.59868,0.765
424,9,1.07089,1.15496,3.60467,3.60467,0,0,3.60467,0.755
425,9,1.07192,1.15659,3.61065,3.61065,0,0,3.61065,0.745
426,9,1.07295,1.15821,3.61665,3.61665,0,0,3.61665,0.735
427,9,1.07398,1.15981,3.62264,3.62264,0,0,3.62264,0.725
428,9,1.07503,1.1614,3.62864,3.62864,0,0,3.62864,0.715
429,9,1.07607,1.16297,3.63464,3.63464,0,0,3.63464,0.705
430,9,1.07713,1.16454,3.64064,3.64064,0,0,3.64064,0.695
431,9,1.07818,1.16609,3.64664,3.64664,0,0,3.64664,0.685
432,9,1.07924,1.16763,3.65265,3.65265,0,0,3.65265,0.675
433,9,1.08031,1.16917,3.65865,3.65865,0,0,3.65865,0.665
434,9,1.08137,1.1707,3.66464,3.66464,0,0,3.66464,0.655
435,9,1.08244,1.17222,3.67064,3.67064,0,0,3.67064,0.645
436,9,1.08351,1.17373,3.67662,3.67662,0,0,3.67662,0.635
437,9,1.08457,1.17523,3.6826,3.6826,0,0,3.6826,0.625
438,9,1.08564,1.17673,3.68858,3.68858,0,0,3.68858,0.615
439,9,1.08671,1.17822,3.69454,3.69454,0,0,3.69454,0.605
440,9,1.08778,1.1797,3.70049,3.70049,0,0,3.70049,0.595
441,9,1.08884,1.18117,3.70643,3.70643,0,0,3.70643,0.585
442,9,1.08991,1.18264,3.71236,3.71236,0,0,3.71236,0.575
443,9,1.09097,1.1841,3.71827,3.71827,0,0,3.71827,0.565
444,9,1.09203,1.18556,3.72418,3.72418,0,0,3.72418,0.555
445,9,1.09309,1.187,3.73007,3.73007,0,0,3.73007,0.545
446,9,1.09415,1.18845,3.73594,3.73594,0,0,3.73594,0.535
447,9,1.0952,1.18988,3.74181,3.74181,0,0,3.74181,0.525
448,9,1.09626,1.19131,3.74766,3.74766,0,0,3.74766,0.515
449,9,1.09731,1.19273,3.7535,3.7535,0,0,3.7535,0.505
450,9,1.09837,1.19415,3.75933,3.75933,0,0,3.75933,0.495
451,9,1.09942,1.19556,3.76516,3.76516,0,0,3.76516,0.485
452,9,1.10047,1.19696,3.77096,3.77096,0,0,3.77096,0.475
453,9,1.10152,1.19836,3.77676,3.77676,0,0,3.77676,0.465
454,9,1.10256,1.19976,3.78254,3.78254,0,0,3.78254,0.455
455,9,1.1036,1.20114,3.78831,3.78831,0,0,3.78831,0.445
456,9,1.10464,1.20253,3.79406,3.79406,0,0,3.79406,0.435
457,9,1.10568,1.20391,3.7998,3.7998,0,0,3.7998,0.425
458,9,1.10671,1.20528,3.80551,3.80551,0,0,3.80551,0.415
459,9,1.10774,1.20665,3.81121,3.81121,0,0,3.81121,0.405
460,9,1.10877,1.20801,3.8169,3.8169,0,0,3.8169,0.395
461,9,1.10979,1.20937,3.82257,3.82257,0,0,3.82257,0.385
462,9,1.11081,1.21073,3.82822,3.82822,0,0,3.82822,0.375
463,9,1.11182,1.21208,3.83385,3.83385,0,0,3.83385,0.365
464,9,1.11284,1.21342,3.83947,3.83947,0,0,3.83947,0.355
465,9,1.11384,1.21476,3.84507,3.84507,0,0,3.84507,0.345
466,9,1.11485,1.2161,3.85066,3.85066,0,0,3.85066,0.335
467,9,1.11585,1.21743,3.85623,3.85623,0,0,3.85623,0.325
468,9,1.11685,1.21875,3.86178,3.86178,0,0,3.86178,0.315
469,9,1.11785,1.22007,3.86732,3.86732,0,0,3.86732,0.305
470,9,1.11884,1.22139,3.87284,3.87284,0,0,3.87284,0.295
471,9,1.11983,1.2227,3.87834,3.87834,0,0,3.87834,0.285
472,9,1.12081,1.22401,3.88383,3.88383,0,0,3.88383,0.275
473,9,1.12179,1.22532,3.8893,3.8893,0,0,3.8893,0.265
474,9,1.12277,1.22662,3.89475,3.89475,0,0,3.89475,0.255
475,9,1.12374,1.22792,3.90018,3.90018,0,0,3.90018,0.245
476,9,1.12471,1.22921,3.90559,3.90559,0,0,3.90559,0.235
477,9,1.12567,1.2305,3.91099,3.91099,0,0,3.91099,0.225
478,9,1.12663,1.23178,3.91637,3.91637,0,0,3.91637,0.215
479,9,1.12759,1.23306,3.92173,3.92173,0,0,3.92173,0.205
480,9,1.12854,1.23434,3.92707,3.92707,0,0,3.92707,0.195
481,9,1.12949,1.23561,3.93239,3.93239,0,0,3.93239,0.185
482,9,1.13043,1.23688,3.9377,3.9377,0,0,3.9377,0.175
483,9,1.13137,1.23815,3.94299,3.94299,0,0,3.94299,0.165
484,9,1.13231,1.23941,3.94826,3.94826,0,0,3.94826,0.155
485,9,1.13324,1.24067,3.95352,3.95352,0,0,3.95352,0.145
486,9,1.13417,1.24192,3.95875,3.95875,0,0,3.95875,0.135
487,9,1.13509,1.24317,3.96397,3.96397,0,0,3.96397,0.125
488,9,1.13601,1.24442,3.96917,3.96917,0,0,3.96917,0.115
489,9,1.13692,1.24567,3.97435,3.97435,0,0,3.97435,0.105
490,9,1.13783,1.24691,3.97951,3.97951,0,0,3.97951,0.095
491,9,1.13874,1.24815,3.98466,3.98466,0,0,3.98466,0.085
492,9,1.13964,1.24938,3.98978,3.98978,0,0,3.98978,0.075
493,9,1.14053,1.25061,3.99488,3.99488,0,0,3.99488,0.065
494,9,1.14142,1.25184,3.99997,3.99997,0,0,3.99997,0.055
495,9,1.14231,1.25307,4.00503,4.00503,0,0,4.00503,0.045
496,9,1.14319,1.25429,4.01008,4.01008,0,0,4.01008,0.035
497,9,1.14407,1.25551,4.0151,4.0151,0,0,4.0151,0.025
498,9,1.14494,1.25673,4.02011,4.02011,0,0,4.02011,0.015
499,9,4.62851,0.3604,8.70299,8.70299,0,0,8.70299,0.005
500,9,0.798739,0.130344,0.903202,0.903202,0,0,0.903202,4.995
501,9,0.763878,0.133921,0.875552,0.875552,4.84113e-05,0,0.875552,4.985
502,9,0.762393,0.134446,0.875564,0.875564,0.000118841,0,0.875564,4.975
503,9,0.760922,0.135017,0.875726,0.875726,0.000212653,0,0.875726,4.965
504,9,0.759468,0.135633,0.876046,0.876046,0.000328259,0,0.876046,4.955
505,9,0.758017,0.1363,0.87652,0.87652,0.000461344,0,0.87652,4.945
506,9,0.756558,0.137021,0.877144,0.877143,0.000605589,0,0.877144,4.935
507,9,0.755081,0.1378,0.877917,0.877916,0.000753596,0,0.877917,4.925
508,9,0.75358,0.138641,0.878842,0.878841,0.000897816,0,0.878842,4.915
509,9,0.752055,0.139548,0.879927,0.879926,0.00103134,0,0.879927,4.905
510,9,0.750509,0.140524,0.881183,0.881182,0.00114847,0,0.881183,4.895
511,9,0.748952,0.141571,0.882625,0.882624,0.001245,0,0.882625,4.885
512,9,0.747396,0.142691,0.884269,0.884268,0.00131837,0,0.884269,4.875
513,9,0.745857,0.143886,0.886133,0.886132,0.00136755,0,0.886133,4.865
514,9,0.74435,0.145155,0.888235,0.888234,0.00139284,0,0.888235,4.855
515,9,0.742894,0.146498,0.890591,0.890589,0.00139567,0,0.890591,4.845
516,9,0.741505,0.147915,0.893214,0.893213,0.0013782,0,0.893214,4.835
517,9,0.740197,0.149405,0.896117,0.896116,0.00134316,0,0.896117,4.825
518,9,0.738985,0.150965,0.899309,0.899308,0.00129353,0,0.899309,4.815
519,9,0.737879,0.152594,0.902795,0.902794,0.00123235,0,0.902795,4.805
520,9,0.736888,0.15429,0.906578,0.906577,0.00116254,0,0.906578,4.795
521,9,0.736018,0.15605,0.910657,0.910656,0.00108685,0,0.910657,4.785
522,9,0.735274,0.157871,0.915029,0.915028,0.00100769,0,0.915029,4.775
523,9,0.734658,0.159751,0.919689,0.919689,0.000927168,0,0.919689,4.765
524,9,0.73417,0.161686,0.92463,0.92463,0.000847034,0,0.92463,4.755
525,9,0.733809,0.163676,0.929843,0.929843,0.000768705,0,0.929843,4.745
526,9,0.733571,0.165716,0.935318,0.935317,0.000693282,0,0.935318,4.735
527,9,0.733455,0.167804,0.941042,0.941042,0.000621582,0,0.941042,4.725
528,9,0.733454,0.169938,0.947004,0.947004,0.000554173,0,0.947004,4.715
529,9,0.733564,0.172114,0.953193,0.953193,0.000491413,0,0.953193,4.705
530,9,0.733779,0.174331,0.959594,0.959594,0.000433482,0,0.959594,4.695
531,9,0.734093,0.176587,0.966196,0.966196,0.000380422,0,0.966196,4.685
532,9,0.734501,0.178878,0.972985,0.972985,0.000332162,0,0.972985,4.675
533,9,0.734997,0.181204,0.97995,0.97995,0.000288548,0,0.97995,4.665
534,9,0.735574,0.183562,0.987079,0.987079,0.000249366,0,0.987079,4.655
535,9,0.736227,0.185949,0.99436,0.99436,0.000214358,0,0.99436,4.645
536,9,0.73695,0.188365,1.00178,1.00178,0.000183244,0,1.00178,4.635
537,9,0.737738,0.190808,1.00933,1.00933,0.000155726,0,1.00933,4.625
538,9,0.738586,0.193275,1.01701,1.01701,0.000131507,0,1.01701,4.615
539,9,0.739488,0.195766,1.02479,1.02479,0.000110289,0,1.02479,4.605
540,9,0.740441,0.198279,1.03267,1.03267,9.17881e-05,0,1.03267,4.595
541,9,0.74144,0.200812,1.04065,1.04065,7.57306e-05,0,1.04065,4.585
542,9,0.74248,0.203365,1.04872,1.04872,6.18599e-05,0,1.04872,4.575
543,9,0.743559,0.205936,1.05686,1.05686,4.99368e-05,0,1.05686,4.565
544,9,0.744673,0.208524,1.06507,1.06507,3.97401e-05,0,1.06507,4.555
545,9,0.745817,0.211129,1.07335,1.07335,3.10673e-05,0,1.07335,4.545
546,9,0.74699,0.213748,1.08168,1.08168,2.37339e-05,0,1.08168,4.535
547,9,0.748189,0.216381,1.09007,1.09007,1.75728e-05,0,1.09007,4.525
548,9,0.749411,0.219028,1.09851,1.09851,1.24334e-05,0,1.09851,4.515
549,9,0.750653,0.221686,1.10699,1.10699,8.1811e-06,0,1.10699,4.505
550,9,0.751913,0.224357,1.11551,1.11551,4.69699e-06,0,1.11551,4.495
551,9,0.75319,0.227038,1.12406,1.12406,1.89339e-06,0,1.12406,4.485
552,9,0.754481,0.229729,1.13264,1.13264,-3.86619e-07,0,1.13264,4.475
553,9,0.755785,0.23243,1.14125,1.14125,-2.17237e-06,0,1.14125,4.465
554,9,0.7571,0.23514,1.14988,1.14988,-3.54741e-06,0,1.14988,4.455
555,9,0.758425,0.237858,1.15853,1.15853,-4.57869e-06,0,1.15853,4.445
556,9,0.759758,0.240583,1.16719,1.16719,-5.32388e-06,0,1.16719,4.435
557,9,0.761099,0.243316,1.17587,1.17587,-5.83226e-06,0,1.17587,4.425
558,9,0.762445,0.246056,1.18457,1.18457,-6.14619e-06,0,1.18457,4.415
559,9,0.763796,0.248802,1.19327,1.19327,-6.30222e-06,0,1.19327,4.405
560,9,0.765152,0.251554,1.20198,1.20198,-6.33192e-06,0,1.20198,4.395
561,9,0.76651,0.254311,1.2107,1.2107,-6.26243e-06,0,1.2107,4.385
562,9,0.767871,0.257073,1.21941,1.21941,-6.11697e-06,0,1.21941,4.375
563,9,0.769233,0.25984,1.22813,1.22813,-5.9152e-06,0,1.22813,4.365
564,9,0.770597,0.262612,1.23685,1.23685,-5.67366e-06,0,1.23685,4.355
565,9,0.77196,0.265387,1.24557,1.24557,-5.40617e-06,0,1.24557,4.345
566,9,0.773324,0.268166,1.25429,1.25429,-5.12414e-06,0,1.25429,4.335
567,9,0.774687,0.270948,1.263,1.263,-4.8369e-06,0,1.263,4.325
568,9,0.776048,0.273734,1.27171,1.27171,-4.55201e-06,0,1.27171,4.315
569,9,0.777408,0.276522,1.28041,1.28041,-4.27547e-06,0,1.28041,4.305
570,9,0.778766,0.279313,1.2891,1.2891,-4.012e-06,0,1.2891,4.295
571,9,0.780121,0.282107,1.29779,1.29779,-3.7652e-06,0,1.29779,4.285
572,9,0.781474,0.284903,1.30646,1.30646,-3.53768e-06,0,1.30646,4.275
573,9,0.782823,0.2877,1.31513,1.31513,-3.33127e-06,0,1.31513,4.265
574,9,0.78417,0.290499,1.32378,1.32378,-3.14709e-06,0,1.32378,4.255
575,9,0.785512,0.2933,1.33243,1.33243,-2.98568e-06,0,1.33243,4.245
576,9,0.786851,0.296103,1.34106,1.34106,-2.84712e-06,0,1.34106,4.235
577,9,0.788187,0.298906,1.34968,1.34968,-2.73105e-06,0,1.34968,4.225
578,9,0.789517,0.301711,1.35829,1.35829,-2.63685e-06,0,1.35829,4.215
579,9,0.790844,0.304516,1.36688,1.36688,-2.56362e-06,0,1.36688,4.205
580,9,0.792166,0.307323,1.37546,1.37546,-2.51026e-06,0,1.37546,4.195
581,9,0.793484,0.310129,1.38402,1.38402,-2.47557e-06,0,1.38402,4.185
582,9,0.794796,0.312937,1.39257,1.39257,-2.4582e-06,0,1.39257,4.175
583,9,0.796104,0.315744,1.40111,1.40111,-2.45672e-06,0,1.40111,4.165
584,9,0.797407,0.318552,1.40963,1.40963,-2.46969e-06,0,1.40963,4.155
585,9,0.798705,0.32136,1.41813,1.41813,-2.49561e-06,0,1.41813,4.145
586,9,0.799998,0.324168,1.42662,1.42662,-2.53301e-06,0,1.42662,4.135
587,9,0.801286,0.326976,1.43509,1.43509,-2.5804e-06,0,1.43509,4.125
588,9,0.802568,0.329784,1.44355,1.44355,-2.63637e-06,0,1.44355,4.115
589,9,0.803845,0.332591,1.45199,1.45199,-2.69954e-06,0,1.45199,4.105
590,9,0.805117,0.335398,1.46041,1.46041,-2.76855e-06,0,1.46041,4.095
591,9,0.806384,0.338205,1.46881,1.46881,-2.84215e-06,0,1.46881,4.085
592,9,0.807645,0.341011,1.4772,1.4772,-2.91912e-06,0,1.4772,4.075
593,9,0.808901,0.343816,1.48557,1.48557,-2.99831e-06,0,1.48557,4.065
594,9,0.810151,0.346621,1.49392,1.49392,-3.07866e-06,0,1.49392,4.055
595,9,0.811396,0.349425,1.50226,1.50226,-3.15916e-06,0,1.50226,4.045
596,9,0.812635,0.352228,1.51057,1.51057,-3.2389e-06,0,1.51057,4.035
597,9,0.813869,0.35503,1.51887,1.51887,-3.31701e-06,0,1.51887,4.025
598,9,0.815098,0.357831,1.52716,1.52716,-3.39271e-06,0,1.52716,4.015
599,9,0.816321,0.360632,1.53542,1.53542,-3.46529e-06,0,1.53542,4.005
600,9,0.817538,0.363431,1.54367,1.54367,-3.53408e-06,0,1.54367,3.995
601,9,0.81875,0.366229,1.55189,1.55189,-3.59849e-06,0,1.55189,3.985
602,9,0.819957,0.369025,1.5601,1.5601,-3.65801e-06,0,1.5601,3.975
603,9,0.821159,0.371821,1.5683,1.5683,-3.71216e-06,0,1.5683,3.965
604,9,0.822354,0.374615,1.57647,1.57647,-3.76053e-06,0,1.57647,3.955
605,9,0.823545,0.377408,1.58463,1.58463,-3.80277e-06,0,1.58463,3.945
606,9,0.82473,0.3802,1.59277,1.59277,-3.83857e-06,0,1.59277,3.935
607,9,0.82591,0.38299,1.60089,1.60089,-3.86766e-06,0,1.60089,3.925
608,9,0.827085,0.385778,1.60899,1.60899,-3.88984e-06,0,1.60899,3.915
609,9,0.828254,0.388565,1.61708,1.61708,-3.90493e-06,0,1.61708,3.905
610,9,0.829418,0.391351,1.62514,1.62514,-3.91282e-06,0,1.62514,3.895
611,9,0.830577,0.394135,1.63319,1.63319,-3.91339e-06,0,1.63319,3.885
612,9,0.831731,0.396918,1.64122,1.64122,-3.90661e-06,0,1.64122,3.875
613,9,0.832879,0.399699,1.64924,1.64924,-3.89245e-06,0,1.64924,3.865
614,9,0.834022,0.402478,1.65723,1.65723,-3.87091e-06,0,1.65723,3.855
615,9,0.835161,0.405255,1.66521,1.66521,-3.84204e-06,0,1.66521,3.845
616,9,0.836294,0.408031,1.67317,1.67317,-3.8059e-06,0,1.67317,3.835
617,9,0.837422,0.410805,1.68111,1.68111,-3.76256e-06,0,1.68111,3.825
618,9,0.838545,0.413578,1.68904,1.68904,-3.71215e-06,0,1.68904,3.815
619,9,0.839663,0.416348,1.69695,1.69695,-3.6548e-06,0,1.69695,3.805
620,9,0.840776,0.419117,1.70484,1.70484,-3.59065e-06,0,1.70484,3.795
621,9,0.841885,0.421884,1.71271,1.71271,-3.51987e-06,0,1.71271,3.785
622,9,0.842988,0.424649,1.72056,1.72056,-3.44265e-06,0,1.72056,3.775
623,9,0.844087,0.427412,1.7284,1.7284,-3.35919e-06,0,1.7284,3.765
624,9,0.84518,0.430173,1.73622,1.73622,-3.2697e-06,0,1.73622,3.755
625,9,0.84627,0.432932,1.74403,1.74403,-3.1744e-06,0,1.74403,3.745
626,9,0.847354,0.43569,1.75181,1.75181,-3.07352e-06,0,1.75181,3.735
627,9,0.848434,0.438445,1.75958,1.75958,-2.9673e-06,0,1.75958,3.725
628,9,0.849509,0.441199,1.76734,1.76734,-2.856e-06,0,1.76734,3.715
629,9,0.850579,0.44395,1.77507,1.77507,-2.73987e-06,0,1.77507,3.705
630,9,0.851645,0.4467,1.78279,1.78279,-2.61916e-06,0,1.78279,3.695
631,9,0.852706,0.449447,1.7905,1.7905,-2.49415e-06,0,1.7905,3.685
632,9,0.853763,0.452193,1.79818,1.79818,-2.36511e-06,0,1.79818,3.675
633,9,0.854816,0.454936,1.80585,1.80585,-2.23231e-06,0,1.80585,3.665
634,9,0.855864,0.457677,1.8135,1.8135,-2.09602e-06,0,1.8135,3.655
635,9,0.856907,0.460417,1.82114,1.82114,-1.95652e-06,0,1.82114,3.645
636,9,0.857946,0.463154,1.82876,1.82876,-1.81407e-06,0,1.82876,3.635
637,9,0.858981,0.465889,1.83637,1.83637,-1.66896e-06,0,1.83637,3.625
638,9,0.860012,0.468622,1.84396,1.84396,-1.52146e-06,0,1.84396,3.615
639,9,0.861038,0.471353,1.85153,1.85153,-1.37184e-06,0,1.85153,3.605
640,9,0.86206,0.474082,1.85908,1.85908,-1.22036e-06,0,1.85908,3.595
641,9,0.863079,0.476809,1.86662,1.86662,-1.0673e-06,0,1.86662,3.585
642,9,0.864092,0.479533,1.87415,1.87415,-9.12903e-07,0,1.87415,3.575
643,9,0.865102,0.482256,1.88166,1.88166,-7.57435e-07,0,1.88166,3.565
644,9,0.866108,0.484976,1.88915,1.88915,-6.01146e-07,0,1.88915,3.555
645,9,0.86711,0.487694,1.89663,1.89663,-4.44282e-07,0,1.89663,3.545
646,9,0.868107,0.49041,1.90409,1.90409,-2.8732e-07,0,1.90409,3.535
647,9,0.869101,0.493124,1.91154,1.91154,-1.31906e-07,0,1.91154,3.525
648,9,0.870091,0.495835,1.91897,1.91897,2.51901e-08,0,1.91897,3.515
649,9,0.871077,0.498545,1.92638,1.92638,1.82052e-07,0,1.92638,3.505
650,9,0.872059,0.501252,1.93379,1.93379,3.38266e-07,0,1.93379,3.495
651,9,0.873037,0.503957,1.94117,1.94117,4.93697e-07,0,1.94117,3.485
652,9,0.874011,0.50666,1.94854,1.94854,6.48219e-07,0,1.94854,3.475
653,9,0.874982,0.509361,1.9559,1.9559,8.01617e-07,0,1.9559,3.465
654,9,0.875949,0.512059,1.96324,1.96324,9.53663e-07,0,1.96324,3.455
655,9,0.876912,0.514755,1.97057,1.97057,1.10418e-06,0,1.97057,3.445
656,9,0.877872,0.517449,1.97788,1.97788,1.25295e-06,0,1.97788,3.435
657,9,0.878828,0.520141,1.98518,1.98518,1.39983e-06,0,1.98518,3.425
658,9,0.87978,0.522831,1.99246,1.99246,1.5447e-06,0,1.99246,3.415
659,9,0.880729,0.525518,1.99973,1.99973,1.68744e-06,0,1.99973,3.405
660,9,0.881674,0.528203,2.00698,2.00698,1.82785e-06,0,2.00698,3.395
661,9,0.882616,0.530886,2.01422,2.01422,1.96578e-06,0,2.01422,3.385
662,9,0.883554,0.533567,2.02144,2.02144,2.10113e-06,0,2.02144,3.375
663,9,0.884489,0.536245,2.02866,2.02866,2.2338e-06,0,2.02866,3.365
664,9,0.88542,0.538921,2.03585,2.03585,2.36367e-06,0,2.03585,3.355
665,9,0.886348,0.541595,2.04304,2.04304,2.49064e-06,0,2.04304,3.345
666,9,0.887272,0.544267,2.05021,2.05021,2.6146e-06,0,2.05021,3.335
667,9,0.888194,0.546936,2.05736,2.05736,2.73548e-06,0,2.05736,3.325
668,9,0.889112,0.549603,2.0645,2.0645,2.8532e-06,0,2.0645,3.315
669,9,0.890026,0.552268,2.07163,2.07163,2.96772e-06,0,2.07163,3.305
670,9,0.890938,0.55493,2.07874,2.07874,3.07895e-06,0,2.07874,3.295
671,9,0.891846,0.557591,2.08585,2.08585,3.18684e-06,0,2.08585,3.285
672,9,0.892751,0.560249,2.09293,2.09293,3.29133e-06,0,2.09293,3.275
673,9,0.893652,0.562905,2.10001,2.10001,3.39238e-06,0,2.10001,3.265
674,9,0.894551,0.565558,2.10707,2.10707,3.48997e-06,0,2.10707,3.255
675,9,0.895447,0.568209,2.11411,2.11411,3.58406e-06,0,2.11411,3.245
676,9,0.896339,0.570858,2.12115,2.12115,3.67464e-06,0,2.12115,3.235
677,9,0.897228,0.573505,2.12817,2.12817,3.76169e-06,0,2.12817,3.225
678,9,0.898115,0.57615,2.13518,2.13518,3.84519e-06,0,2.13518,3.215
679,9,0.898998,0.578792,2.14217,2.14217,3.92517e-06,0,2.14217,3.205
680,9,0.899878,0.581432,2.14915,2.14915,4.0016e-06,0,2.14915,3.195
681,9,0.900756,0.584069,2.15612,2.15612,4.07451e-06,0,2.15612,3.185
682,9,0.90163,0.586705,2.16308,2.16308,4.1439e-06,0,2.16308,3.175
683,9,0.902501,0.589338,2.17002,2.17002,4.2098e-06,0,2.17002,3.165
684,9,0.90337,0.591969,2.17696,2.17696,4.27222e-06,0,2.17696,3.155
685,9,0.904236,0.594597,2.18387,2.18387,4.3312e-06,0,2.18387,3.145
686,9,0.905099,0.597223,2.19078,2.19078,4.38677e-06,0,2.19078,3.135
687,9,0.905959,0.599847,2.19767,2.19767,4.43897e-06,0,2.19767,3.125
688,9,0.906816,0.602469,2.20455,2.20455,4.48781e-06,0,2.20455,3.115
689,9,0.90767,0.605088,2.21142,2.21142,4.53336e-06,0,2.21142,3.105
690,9,0.908522,0.607706,2.21828,2.21828,4.57566e-06,0,2.21828,3.095
691,9,0.909371,0.61032,2.22513,2.22513,4.61475e-06,0,2.22513,3.085
692,9,0.910217,0.612933,2.23196,2.23196,4.65069e-06,0,2.23196,3.075
693,9,0.911061,0.615543,2.23878,2.23878,4.68355e-06,0,2.23878,3.065
694,9,0.911901,0.618151,2.24559,2.24559,4.71337e-06,0,2.24559,3.055
695,9,0.91274,0.620757,2.25238,2.25238,4.74023e-06,0,2.25238,3.045
696,9,0.913575,0.62336,2.25917,2.25917,4.76418e-06,0,2.25917,3.035
697,9,0.914408,0.625962,2.26594,2.26594,4.78528e-06,0,2.26594,3.025
698,9,0.915239,0.628561,2.2727,2.2727,4.8036e-06,0,2.2727,3.015
699,9,0.916067,0.631157,2.27945,2.27945,4.81922e-06,0,2.27945,3.005
700,9,0.916892,0.633752,2.28619,2.28619,4.8322e-06,0,2.28619,2.995
701,9,0.917715,0.636344,2.29292,2.29292,4.84262e-06,0,2.29292,2.985
702,9,0.918535,0.638933,2.29963,2.29963,4.85056e-06,0,2.29963,2.975
703,9,0.919353,0.641521,2.30633,2.30633,4.85608e-06,0,2.30633,2.965
704,9,0.920168,0.644106,2.31303,2.31303,4.85926e-06,0,2.31303,2.955
705,9,0.920981,0.646689,2.31971,2.31971,4.86017e-06,0,2.31971,2.945
706,9,0.921791,0.64927,2.32638,2.32638,4.85889e-06,0,2.32638,2.935
707,9,0.9226,0.651848,2.33303,2.33303,4.85548e-06,0,2.33303,2.925
708,9,0.923405,0.654424,2.33968,2.33968,4.85004e-06,0,2.33968,2.915
709,9,0.924208,0.656998,2.34632,2.34632,4.84263e-06,0,2.34632,2.905
710,9,0.925009,0.65957,2.35294,2.35294,4.83334e-06,0,2.35294,2.895
711,9,0.925808,0.662139,2.35956,2.35956,4.82225e-06,0,2.35956,2.885
712,9,0.926604,0.664706,2.36616,2.36616,4.80942e-06,0,2.36616,2.875
713,9,0.927398,0.667271,2.37275,2.37275,4.79494e-06,0,2.37275,2.865
714,9,0.92819,0.669834,2.37933,2.37933,4.77888e-06,0,2.37933,2.855
715,9,0.92898,0.672394,2.3859,2.3859,4.76131e-06,0,2.3859,2.845
716,9,0.929767,0.674952,2.39246,2.39246,4.74231e-06,0,2.39246,2.835
717,9,0.930552,0.677508,2.39901,2.39901,4.72196e-06,0,2.39901,2.825
